identifier	altId	text	transType	isPunc	isPrimary
400020100121	.-1	.		True	False
400020110011	On-1	On		False	True
400020110021	coming-1	coming		False	True
400020110031	to-1	to		False	True
400020110041	the-1	the		False	True
400020110051	house-1	house		False	True
400020110061	,-1	,		True	False
400020110071	they-1	they		False	True
400020110081	saw-1	saw		False	True
400020110091	the-2	the		False	True
400020110101	Child-1	Child		False	True
400020110111	with-1	with		False	True
400020110121	His-1	His		False	True
400020110131	mother-1	mother		False	True
400020110141	Mary-1	Mary		False	True
400020110151	,-2	,		True	False
400020110161	and-1	and		False	True
400020110171	they-2	they		False	True
400020110181	fell-1	fell		False	True
400020110191	down-1	down		False	True
400020110201	and-1	and		False	True
400020110211	worshiped-1	worshiped		False	True
400020110221	Him-1	Him		False	True
400020110231	.-1	.		True	False
400020110241	Then-1	Then		False	True
400020110251	they-3	they		False	True
400020110261	opened-1	opened		False	True
400020110271	their-1	their		False	True
400020110281	treasures-1	treasures		False	True
400020110291	and-2	and		False	True
400020110301	presented-1	presented		False	True
400020110311	Him-2	Him		False	True
400020110321	with-2	with		False	True
400020110331	gifts-1	gifts		False	True
400020110341	of-1	of		False	True
400020110351	gold-1	gold		False	True
400020110361	and-2	and		False	True
400020110371	frankincense-1	frankincense		False	True
400020110381	and-3	and		False	True
400020110391	myrrh-1	myrrh		False	True
400020110401	.-2	.		True	False
400020120011	And-1	And		False	True
400020120021	having-1	having		False	True
400020120031	been-1	been		False	True
400020120041	warned-1	warned		False	True
400020120051	in-1	in		False	True
400020120061	a-1	a		False	True
400020120071	dream-1	dream		False	True
400020120081	not-1	not		False	True
400020120091	to-1	to		False	True
400020120101	return-1	return		False	True
400020120111	to-2	to		False	True
400020120121	Herod-1	Herod		False	True
400020120131	,-1	,		True	False
400020120141	they-1	they		False	True
400020120151	withdrew-1	withdrew		False	True
400020120161	to-3	to		False	True
400020120171	their-1	their		False	True
400020120181	country-1	country		False	True
400020120191	by-1	by		False	True
400020120201	another-1	another		False	True
400020120211	route-1	route		False	True
400020120221	.-1	.		True	False
400020130011	When-1	When		False	True
400020130021	the-1	the		False	True
400020130031	Magi-1	Magi		False	True
400020130041	had-1	had		False	True
400020130051	gone-1	gone		False	True
400020130061	,-1	,		True	False
400020130071	an-1	an		False	True
400020130081	angel-1	angel		False	True
400020130091	of-1	of		False	True
400020130101	the-1	the		False	True
400020130111	Lord-1	Lord		False	True
400020130121	appeared-1	appeared		False	True
400020130131	to-1	to		False	True
400020130141	Joseph-1	Joseph		False	True
400020130151	in-1	in		False	True
400020130161	a-1	a		False	True
400020130171	dream-1	dream		False	True
400020130181	.-1	.		True	False
400020130191	“-1	“		True	False
400020130201	Get-1	Get		False	True
400020130211	up-1	up		False	True
400020130221	!-1	!		True	False
400020130231	he-1	he		False	True
400020130241	said-1	said		False	True
400020130251	.-2	.		True	False
400020130261	“-2	“		True	False
400020130271	Take-1	Take		False	True
400020130281	the-1	the		False	True
400020130291	Child-1	Child		False	True
400020130301	and-1	and		False	True
400020130311	His-1	His		False	True
400020130321	mother-1	mother		False	True
400020130331	and-2	and		False	True
400020130341	flee-1	flee		False	True
400020130351	to-2	to		False	True
400020130361	Egypt-1	Egypt		False	True
400020130371	.-3	.		True	False
400020130381	Stay-1	Stay		False	True
400020130391	there-1	there		False	True
400020130401	until-1	until		False	True
400020130411	I-1	I		False	True
400020130421	tell-1	tell		False	True
400020130431	you-1	you		False	True
400020130441	,-2	,		True	False
400020130451	for-1	for		False	True
400020130461	Herod-1	Herod		False	True
400020130471	is-1	is		False	True
400020130481	going-1	going		False	True
400020130491	to-3	to		False	True
400020130501	search-1	search		False	True
400020130511	for-2	for		False	True
400020130521	the-2	the		False	True
400020130531	Child-2	Child		False	True
400020130541	to-4	to		False	True
400020130551	kill-1	kill		False	True
400020130561	Him-1	Him		False	True
400020130571	.-4	.		True	False
400020140011	So-1	So		False	True
400020140021	he-1	he		False	True
400020140031	got-1	got		False	True
400020140041	up-1	up		False	True
400020140051	,-1	,		True	False
400020140061	took-1	took		False	True
400020140071	the-1	the		False	True
400020140081	Child-1	Child		False	True
400020140091	and-1	and		False	True
400020140101	His-1	His		False	True
400020140111	mother-1	mother		False	True
400020140121	by-1	by		False	True
400020140131	night-1	night		False	True
400020140141	,-2	,		True	False
400020140151	and-2	and		False	True
400020140161	withdrew-1	withdrew		False	True
400020140171	to-1	to		False	True
400020140181	Egypt-1	Egypt		False	True
400020140191	,-3	,		True	False
400020150011	where-1	where		False	True
400020150021	he-1	he		False	True
400020150031	stayed-1	stayed		False	True
400020150041	until-1	until		False	True
400020150051	the-1	the		False	True
400020150061	death-1	death		False	True
400020150071	of-1	of		False	True
400020150081	Herod-1	Herod		False	True
400020150091	.-1	.		True	False
400020150101	This-1	This		False	True
400020150111	fulfilled-1	fulfilled		False	True
400020150121	what-1	what		False	True
400020150131	the-1	the		False	True
400020150141	Lord-1	Lord		False	True
400020150151	had-1	had		False	True
400020150161	spoken-1	spoken		False	True
400020150171	through-1	through		False	True
400020150181	the-2	the		False	True
400020150191	prophet-1	prophet		False	True
400020150201	:-1	:		True	False
400020150211	“-1	“		True	False
400020150221	Out-1	Out		False	True
400020150231	of-2	of		False	True
400020150241	Egypt-1	Egypt		False	True
400020150251	I-1	I		False	True
400020150261	called-1	called		False	True
400020150271	My-1	My		False	True
400020150281	Son-1	Son		False	True
400020150291	.”-1	.”		False	True
400020160011	When-1	When		False	True
400020160021	Herod-1	Herod		False	True
400020160031	saw-1	saw		False	True
400020160041	that-1	that		False	True
400020160051	he-1	he		False	True
400020160061	had-1	had		False	True
400020160071	been-1	been		False	True
400020160081	outwitted-1	outwitted		False	True
400020160091	by-1	by		False	True
400020160101	the-1	the		False	True
400020160111	Magi-1	Magi		False	True
400020160121	,-1	,		True	False
400020160131	he-2	he		False	True
400020160141	was-1	was		False	True
400020160151	filled-1	filled		False	True
400020160161	with-1	with		False	True
400020160171	rage-1	rage		False	True
400020160181	.-1	.		True	False
400020160191	Sending-1	Sending		False	True
400020160201	orders-1	orders		False	True
400020160211	,-2	,		True	False
400020160221	he-3	he		False	True
400020160231	put-1	put		False	True
400020160241	to-1	to		False	True
400020160251	death-1	death		False	True
400020160261	all-1	all		False	True
400020160271	the-2	the		False	True
400020160281	boys-1	boys		False	True
400020160291	in-1	in		False	True
400020160301	Bethlehem-1	Bethlehem		False	True
400020160311	and-1	and		False	True
400020160321	its-1	its		False	True
400020160331	vicinity-1	vicinity		False	True
400020160341	who-1	who		False	True
400020160351	were-1	were		False	True
400020160361	two-1	two		False	True
400020160371	years-1	years		False	True
400020160381	old-1	old		False	True
400020160391	and-2	and		False	True
400020160401	under-1	under		False	True
400020160411	,-3	,		True	False
400020160421	according-1	according		False	True
400020160431	to-2	to		False	True
400020160441	the-3	the		False	True
400020160451	time-1	time		False	True
400020160461	he-4	he		False	True
400020160471	had-2	had		False	True
400020160481	learned-1	learned		False	True
400020160491	from-1	from		False	True
400020160501	the-4	the		False	True
400020160511	Magi-2	Magi		False	True
400020160521	.-2	.		True	False
400020170011	Then-1	Then		False	True
400020170021	what-1	what		False	True
400020170031	was-1	was		False	True
400020170041	spoken-1	spoken		False	True
400020170051	through-1	through		False	True
400020170061	the-1	the		False	True
400020170071	prophet-1	prophet		False	True
400020170081	Jeremiah-1	Jeremiah		False	True
400020170091	was-2	was		False	True
400020170101	fulfilled-1	fulfilled		False	True
400020170111	:-1	:		True	False
400020180011	“-1	“		True	False
400020180021	A-1	A		False	True
400020180031	voice-1	voice		False	True
400020180041	is-1	is		False	True
400020180051	heard-1	heard		False	True
400020180061	in-1	in		False	True
400020180071	Ramah-1	Ramah		False	True
400020180081	,-1	,		True	False
400020180091	weeping-1	weeping		False	True
400020180101	and-1	and		False	True
400020180111	great-1	great		False	True
400020180121	mourning-1	mourning		False	True
400020180131	,-2	,		True	False
400020180141	Rachel-1	Rachel		False	True
400020180151	weeping-2	weeping		False	True
400020180161	for-1	for		False	True
400020180171	her-1	her		False	True
400020180181	children-1	children		False	True
400020180191	and-2	and		False	True
400020180201	refusing-1	refusing		False	True
400020180211	to-1	to		False	True
400020180221	be-1	be		False	True
400020180231	comforted-1	comforted		False	True
400020180241	,-3	,		True	False
400020180251	because-1	because		False	True
400020180261	they-1	they		False	True
400020180271	are-1	are		False	True
400020180281	no-1	no		False	True
400020180291	more-1	more		False	True
400020180301	.”-1	.”		False	True
400020190011	After-1	After		False	True
400020190021	Herod-1	Herod		False	True
400020190031	died-1	died		False	True
400020190041	,-1	,		True	False
400020190051	an-1	an		False	True
400020190061	angel-1	angel		False	True
400020190071	of-1	of		False	True
400020190081	the-1	the		False	True
400020190091	Lord-1	Lord		False	True
400020190101	appeared-1	appeared		False	True
400020190111	in-1	in		False	True
400020190121	a-1	a		False	True
400020190131	dream-1	dream		False	True
400020190141	to-1	to		False	True
400020190151	Joseph-1	Joseph		False	True
400020190161	in-2	in		False	True
400020190171	Egypt-1	Egypt		False	True
400020190181	.-1	.		True	False
400020200011	“-1	“		True	False
400020200021	Get-1	Get		False	True
400020200031	up-1	up		False	True
400020200041	!-1	!		True	False
400020200051	he-1	he		False	True
400020200061	said-1	said		False	True
400020200071	.-1	.		True	False
400020200081	“-2	“		True	False
400020200091	Take-1	Take		False	True
400020200101	the-1	the		False	True
400020200111	Child-1	Child		False	True
400020200121	and-1	and		False	True
400020200131	His-1	His		False	True
400020200141	mother-1	mother		False	True
400020200151	and-2	and		False	True
400020200161	go-1	go		False	True
400020200171	to-1	to		False	True
400020200181	the-1	the		False	True
400020200191	land-1	land		False	True
400020200201	of-1	of		False	True
400020200211	Israel-1	Israel		False	True
400020200221	,-1	,		True	False
400020200231	for-1	for		False	True
400020200241	those-1	those		False	True
400020200251	seeking-1	seeking		False	True
400020200261	the-2	the		False	True
400020200271	Child’s-1	Child’s		False	True
400020200281	life-1	life		False	True
400020200291	are-1	are		False	True
400020200301	now-1	now		False	True
400020200311	dead-1	dead		False	True
400020200321	.-2	.		True	False
400020210011	So-1	So		False	True
400020210021	Joseph-1	Joseph		False	True
400020210031	got-1	got		False	True
400020210041	up-1	up		False	True
400020210051	,-1	,		True	False
400020210061	took-1	took		False	True
400020210071	the-1	the		False	True
400020210081	Child-1	Child		False	True
400020210091	and-1	and		False	True
400020210101	His-1	His		False	True
400020210111	mother-1	mother		False	True
400020210121	,-2	,		True	False
400020210131	and-2	and		False	True
400020210141	went-1	went		False	True
400020210151	to-1	to		False	True
400020210161	the-1	the		False	True
400020210171	land-1	land		False	True
400020210181	of-1	of		False	True
400020210191	Israel-1	Israel		False	True
400020210201	.-1	.		True	False
400020220011	But-1	But		False	True
400020220021	when-1	when		False	True
400020220031	he-1	he		False	True
400020220041	learned-1	learned		False	True
400020220051	that-1	that		False	True
400020220061	Archelaus-1	Archelaus		False	True
400020220071	was-1	was		False	True
400020220081	reigning-1	reigning		False	True
400020220091	in-1	in		False	True
400020220101	Judea-1	Judea		False	True
400020220111	in-2	in		False	True
400020220121	place-1	place		False	True
400020220131	of-1	of		False	True
400020220141	his-1	his		False	True
400020220151	father-1	father		False	True
400020220161	Herod-1	Herod		False	True
400020220171	,-1	,		True	False
400020220181	he-2	he		False	True
400020220191	was-2	was		False	True
400020220201	afraid-1	afraid		False	True
400020220211	to-1	to		False	True
400020220221	go-1	go		False	True
400020220231	there-1	there		False	True
400020220241	.-1	.		True	False
400020220251	And-1	And		False	True
400020220261	having-1	having		False	True
400020220271	been-1	been		False	True
400020220281	warned-1	warned		False	True
400020220291	in-3	in		False	True
400020220301	a-1	a		False	True
400020220311	dream-1	dream		False	True
400020220321	,-2	,		True	False
400020220331	he-3	he		False	True
400020220341	withdrew-1	withdrew		False	True
400020220351	to-2	to		False	True
400020220361	the-1	the		False	True
400020220371	district-1	district		False	True
400020220381	of-2	of		False	True
400020220391	Galilee-1	Galilee		False	True
400020220401	,-3	,		True	False
400020230011	and-1	and		False	True
400020230021	he-1	he		False	True
400020230031	went-1	went		False	True
400020230041	and-1	and		False	True
400020230051	lived-1	lived		False	True
400020230061	in-1	in		False	True
400020230071	a-1	a		False	True
